"X" "Y"
"157" 2.75079494854435 213.719694066555
"158" 9.97590834205039 110.906620371098
"159" 2.14264889759943 213.040322593599
"160" 9.95650680945255 199.22998179727
"161" 3.69294085586444 220.935078394337
"162" 9.65191554976627 134.495556970233
"163" 2.64222526317462 212.033588365933
"164" 3.36316855275072 210.888101181307
"165" 6.98635559086688 234.311980863418
"166" 3.26491580205038 212.695144654361
"167" 4.10753970593214 217.81661052921
"168" 5.48348663654178 220.163114517216
"169" 1.45570968999527 213.020662612007
"170" 1.18039734428748 211.163231742977
"171" 9.18275649263524 270.70166751881
"172" 6.76033316296525 182.43969214542
"173" 7.07357644941658 671.247738102676
"174" 6.66831584833562 194.179618916172
"175" 4.88549151876941 211.389251533218
"176" 2.23400636366569 212.448596505956
"177" 2.52615711884573 215.448889152321
"178" 7.37495511840098 190.256264505862
"179" 9.59451752784662 209.728921716317
"180" 2.06409672484733 208.858226428652
"181" 1.80324720428325 212.511509848615
"182" 1.39272827492096 213.739372812498
"183" 5.34055053209886 201.315920930002
"184" 6.2993922077585 218.877058964006
"185" 7.30920308409259 160.183256184921
"186" 2.92676821537316 213.494967730147
"187" 1.11936663277447 211.428710840546
"188" 3.2628064060118 209.497912312957
"189" 1.27818575850688 212.047586086862
"190" 3.26111805182882 215.577042137985
"191" 2.06479626172222 212.921563751066
"192" 1.98073523608036 215.071990044633
"193" 4.40609481348656 229.505788648036
"194" 8.2461706160102 216.092275496675
"195" 6.51681838417426 393.646227284384
"196" 2.0549654501956 211.026845535326
"197" 2.43735793535598 212.302009317128
"198" 3.94168453407474 209.130937089295
"199" 3.0457008855883 211.288568982891
"200" 5.32011160906404 218.075943107562
"201" 5.40363651560619 204.915131577763
"202" 8.83455229643732 224.381267807774
"203" 6.15895931469277 220.170910050141
"204" 2.90403362736106 215.810174057786
"205" 3.80289141996764 216.289982502638
"206" 7.7332601826638 228.652804694637
"207" 4.79049094649963 203.573214883145
"208" 6.99797821021639 176.433993343773
"209" 5.00060295057483 179.074471069041
"210" 1.30850312951952 211.275946457982
"211" 8.81573375873268 174.500308721014
"212" 3.41476773517206 213.60817688191
"213" 5.35932104149833 216.998431225408
"214" 4.65705460193567 187.485358618397
"215" 9.94776369445026 247.759050096299
"216" 6.07544740638696 200.459390992754
"217" 9.32657565572299 180.425583102414
"218" 3.96801730128936 196.024148534188
"219" 8.73421834013425 204.70765396858
"220" 2.5569245624356 213.115339264606
"221" 4.87158036744222 221.675704546184
"222" 2.20030785864219 214.617795588558
"223" 6.96694895159453 229.022098307978
"224" 8.66864182287827 128.364979891124
"225" 4.33216968807392 212.537258233862
"226" 2.71802700241096 205.137774216647
"227" 5.05494587565772 188.085406766917
"228" 3.60715976101346 215.744353070102
"229" 6.94087963178754 590.383198433022
"230" 5.57891423325054 217.312724593456
"231" 6.81437654816546 491.073681737088
"232" 4.89153180317953 375.337500245352
"233" 3.00965133216232 211.005578280943
"234" 7.26868495577946 549.566367561026
"235" 4.47476516035385 346.103831086007
"236" 8.20841631130315 166.937683919421
"237" 7.30315479496494 199.76612257822
"238" 8.08291206345893 242.560384615412
"239" 8.64806938869879 192.274604932849
"240" 4.22691476880573 217.100306472685
"241" 1.59603524440899 211.30971715499
"242" 9.26495958352461 936.986604943043
"243" 6.91951919812709 179.494706751934
"244" 2.93346219602972 214.926898170191
"245" 7.30235040257685 166.217053261224
"246" 3.0617803200148 214.245792433567
"247" 8.77109088958241 177.60281789555
"248" 4.90540176164359 206.810974824418
"249" 1.11851487844251 212.780478013251
"250" 9.64837641268969 319.694230083301
"251" 3.70285777887329 205.906440982219
"252" 8.50804203515872 148.897853953642
"253" 5.14796497859061 217.413858396594
"254" 8.15793628268875 128.166345598123
"255" 2.66270741377957 209.829213676794
"256" 5.3206134524662 227.81832963884
"257" 4.59755772631615 189.990529574008
"258" 8.08855218533427 214.180760477069
"259" 3.45582777238451 208.72803493038
"260" 5.38964615319856 179.173370118666
"261" 3.54578701755963 219.011159069759
"262" 9.78665430797264 162.012880500507
"263" 5.71253442438319 223.065599671912
"264" 3.41374865290709 208.647675584638
"265" 4.91080856276676 213.43757274481
"266" 6.53233388625085 188.514036553645
"267" 4.48548049316742 215.440267797736
"268" 6.18180197477341 210.674579809689
"269" 1.37680421164259 213.290934813425
"270" 9.31499215052463 205.237412986114
"271" 8.59300780552439 133.336840341
"272" 7.40544957178645 232.254859711536
"273" 2.16714834142476 276.583253258853
"274" 6.53455897141248 187.846313666075
"275" 4.1298750450369 227.160666772025
"276" 3.05792801827192 215.288667119417
"277" 5.75066959438846 247.200964402968
"278" 9.26421120529994 210.111551238764
"279" 5.31311672646552 217.623186974258
"280" 3.80595436645672 243.490131914704
"281" 8.64474229281768 271.612554923186
"282" 7.73047739290632 214.152297522517
"283" 3.62267788872123 217.039615078988
"284" 6.84575201920234 214.857930343
"285" 7.21754021500237 182.882378846157
"286" 6.92839677352458 210.124262137603
"287" 9.8865756210871 178.623910520078
"288" 9.96598580735736 140.66757511964
"289" 5.28882636502385 213.427489156358
"290" 7.67654085811228 160.331025886248
"291" 1.80183543614112 216.131520114202
"292" 2.87945941695943 209.429217090029
"293" 7.84448363096453 847.238523230595
"294" 8.53059537918307 215.121859983189
"295" 8.73765766131692 162.469285747739
"296" 5.37182345264591 182.900376533337
"297" 1.41991795552894 211.208981770552
"298" 5.9018320213072 235.191395273763
"299" 9.33677930687554 181.2604073
"300" 9.27651588735171 174.43868367381
"301" 6.41256895801052 333.783343992906
"302" 4.55372411105782 218.761266608566
"303" 5.63831559498794 181.425616881879
"304" 3.36827031336725 221.854174523347
"305" 8.07118157739751 164.91868966396
"306" 1.69393827067688 211.586332895082
"307" 4.64440456870943 211.624579312258
"308" 1.12090397858992 212.233903003174
"309" 7.1378613950219 164.086418814202
"310" 8.81977035547607 192.915078842201
"311" 5.53229633835144 219.65652130148
"312" 2.82110280916095 212.972614830137
"313" 6.91227493714541 221.184131244447
"314" 6.49609101889655 242.788955360172
"315" 2.82985852006823 217.467349081074
"316" 2.25797868217342 210.302564228216
"317" 3.06756107136607 298.501958419655
"318" 8.92689697886817 162.580010759124
"319" 7.67147266492248 207.807042239537
"320" 6.89212247403339 358.113507940238
"321" 3.4534327336587 209.831204294953
"322" 8.59941455721855 169.433112424782
"323" 2.40403241454624 215.895292842719
"324" 9.12550704623573 166.838508467446
"325" 8.97144636884332 166.387177091189
"326" 3.45958950766362 280.292696765909
"327" 5.14891288802028 210.56939753779
"328" 6.66620436729863 218.838211646607
"329" 2.49201825377531 213.169288103981
"330" 7.59509244235232 191.183241281126
"331" 6.76162104448304 226.847251523153
"332" 8.32696233061142 175.961681346941
"333" 5.3917845338583 222.65458669092
"334" 8.117174486164 139.122128799108
"335" 7.23405533656478 193.494316924247
"336" 7.35874148760922 497.851550605015
"337" 8.79539842135273 191.291153985887
"338" 1.93222810421139 215.450513343188
"339" 8.88085814984515 263.476736942998
"340" 8.34861365403049 231.682658088814
"341" 4.75797300948761 208.348295082361
"342" 3.59033259167336 210.401620471877
"343" 8.1334699599538 215.133577210906
"344" 7.26484222197905 225.490835182329
"345" 8.42374477814883 183.370027996603
"346" 9.41570013039745 149.026583959989
"347" 5.71892494452186 198.847291069791
"348" 5.14490589615889 186.110647148308
"349" 2.28496069903485 209.346169758171
"350" 9.38674920238554 204.165249449396
"351" 5.36824188847095 195.59670364095
"352" 2.74838535883464 212.662862851751
"353" 2.00216879555956 213.514569708109
"354" 3.52353048301302 211.789050701211
"355" 5.09815042070113 210.855685385929
"356" 2.79835865949281 236.301884907834
"357" 3.36934244888835 262.302820767649
"358" 4.809171654284 200.543883432219
"359" 6.56142926169559 194.812440165326
"360" 3.98860958591104 222.273694919893
"361" 4.2781499188859 211.013013485807
"362" 1.63312471122481 212.615139447085
"363" 4.79803532990627 207.174130768535
"364" 7.01090729585849 196.393115960057
"365" 2.67172280233353 211.439479109579
"366" 9.21029302896932 156.24255228505
"367" 3.03134641540237 209.706641235802
"368" 6.1831414133776 212.832143824272
"369" 5.16876310808584 187.324331101487
"370" 6.09508273960091 203.180355864178
"371" 5.33002005168237 225.240527204823
"372" 9.45118899946101 154.94270110789
"373" 4.50882210908458 359.542133306465
"374" 3.78373300656676 205.818149507814
"375" 3.17075466061942 217.875458932721
"376" 2.93013971229084 219.828420675647
"377" 2.19552718149498 215.380699214215
"378" 5.11566476570442 219.677435961823
"379" 6.36392223811708 208.223923871699
"380" 9.09182157507166 111.258329490215
"381" 6.47323567909189 194.278302500574
"382" 4.41034221719019 221.931977744073
"383" 4.56262757186778 211.401335720152
"384" 9.57180016674101 208.205796961231
"385" 2.93943005241454 206.652853236806
"386" 1.16558761103079 212.902878515419
"387" 3.50506831239909 222.064932131725
"388" 2.47486392199062 215.895155204769
"389" 7.98371641570702 233.025132169754
"390" 8.53630187944509 265.991429026686
"391" 9.20116491848603 199.462385866718
"392" 5.45060719642788 207.881376792595
"393" 7.68308860389516 211.55593912681
"394" 5.53991213976406 219.24744839952
"395" 6.76485855877399 203.329352963378
"396" 7.8696921041701 185.947170265881
"397" 9.54662615782581 121.539519247798
"398" 1.67286482499912 211.473192354004
"399" 9.24912233790383 256.76871216872
"400" 4.36074814316817 211.085381127414
"401" 7.28497140225954 163.12928430723
"402" 3.01592394616455 210.842051231921
"403" 5.65410569240339 210.422643867055
"404" 9.14351084199734 254.882541807122
"405" 4.69792583049275 211.731555473479
"406" 2.66243305522949 209.977944474389
"407" 6.41694527538493 193.231397144775
"408" 4.22421366698109 209.887977726789
"409" 1.75349780311808 226.096182646669
"410" 4.16217020363547 201.175613104687
"411" 1.97861247719266 213.349541424132
"412" 5.40814907033928 199.55456965554
"413" 4.23453859589063 343.481410033725
"414" 3.02772581460886 207.508871804702
"415" 3.1960601019673 211.790527928686
"416" 2.07059399480931 213.905930736944
"417" 3.49529160605744 206.462089372347
"418" 9.28987544239499 202.881938587997
"419" 5.08485067472793 291.391456313777
"420" 2.18515671999194 217.049902855007
"421" 9.86834681942128 110.165206605588
"422" 1.87581014889292 211.196440413634
"423" 1.07814444974065 212.044383652833
"424" 8.71036963374354 124.570707378026
"425" 8.67853922443464 116.044501343247
"426" 5.8194967394229 193.038576209785
"427" 9.82638030452654 134.400295346364
"428" 5.36647909251042 215.604060000434
"429" 9.13447446515784 239.770883170632
"430" 7.39172582514584 197.162683168331
"431" 2.79437026497908 208.371180776315
"432" 2.31540101999417 213.250395830177
"433" 1.80146568734199 213.298660531524
"434" 6.00609726621769 220.41532792014
"435" 7.17982307774946 172.858597970084
"436" 6.63632667739876 442.028153459819
"437" 4.28029738343321 208.597465946913
"438" 2.98000519024208 212.849724462497
"439" 9.20647512655705 120.321497590654
"440" 4.48477962356992 234.081619870019
"441" 9.37741505005397 165.510381479654
"442" 1.28955243434757 219.026355123687
"443" 8.80120232771151 178.752634700673
"444" 4.96181376371533 209.93832924826
"445" 3.9825513411779 202.872833421157
"446" 3.58478957205079 204.148187530446
"447" 6.7378724263981 224.864922537932
"448" 2.14206525729969 209.238798207403
"449" 2.13130774884485 213.328256620224
"450" 3.9872243066784 209.983989704971
"451" 1.72354856319726 213.089692950109
"452" 5.93440199317411 229.058144352982
"453" 2.22283537592739 216.554593406793
"454" 1.57631456875242 213.057602723346
"455" 1.15685374755412 211.460657711916
"456" 4.91558756772429 213.103169593974
"457" 8.89041125844233 272.574705148969
"458" 4.56591376406141 199.167523715225
"459" 8.23632623837329 220.858803253378
"460" 1.52200365625322 211.424242078591
"461" 6.45097719994374 190.728408343255
"462" 9.7431388865225 177.625318841209
"463" 9.16506989742629 150.367418365004
"464" 5.7348985762801 217.770868191962
"465" 1.95939961494878 210.990799496949
"466" 3.03605758980848 212.907619632318
"467" 5.88987294607796 229.206155489671
"468" 3.14951651683077 203.927758909631
"469" 5.23675137129612 181.625108075336
"470" 3.26735283411108 228.358744803841
"471" 6.59949381626211 156.977754971444
"472" 5.86552807711996 425.480580469819
"473" 2.98219006741419 213.058786623307
"474" 9.32785672065802 234.081651426682
"475" 3.03648121538572 215.335200995793
"476" 8.6603109173011 194.564554280659
"477" 1.55131915514357 212.460888812784
"478" 5.24075076705776 200.585980967385
"479" 6.59104015980847 242.623388891753
"480" 6.22335395845585 217.088434371503
"481" 1.39709358057007 211.136902158987
"482" 6.92534716264345 188.467847690625
"483" 9.61017109244131 210.355200684313
"484" 3.22477706801146 210.550885111743
"485" 7.50779823376797 184.16723427696
"486" 4.94797522691078 211.521475211506
"487" 5.93516201805323 211.549640181762
"488" 1.83799464581534 213.181156820963
"489" 2.37153782951646 209.556187790036
"490" 9.71815254003741 224.373323268487
"491" 3.10465509584174 214.415055408802
"492" 7.48669907031581 144.322408211802
"493" 3.2536394034978 209.857379710925
"494" 3.6719073059503 220.942799322554
"495" 8.54172298009507 224.722693778492
"496" 3.29406239720993 206.803298772981
"497" 4.01560402684845 213.080352212605
"498" 9.38402077555656 198.004586491815
"499" 3.32529087690637 212.746898159892
"500" 9.35789152514189 254.931345729335
"501" 2.77880298160017 213.554233226393
"502" 9.30784961860627 135.608700139872
"503" 2.14778768946417 207.317332112389
"504" 6.95326588023454 218.837498100928
"505" 3.02692579128779 216.322681129781
"506" 6.86683708010241 228.3513410395
"507" 6.43305573123507 202.453628275559
"508" 4.3265652647242 208.660770885836
"509" 9.3553430326283 264.551488201547
"510" 4.19805225729942 195.058915534625
"511" 3.06184573867358 211.240350376119
"512" 3.54931603348814 215.088245016471
"513" 9.97126274555922 165.355171307827
"514" 5.85464043961838 210.396104136737
"515" 3.19996645860374 218.889348905657
"516" 6.2581364614889 203.241070233812
"517" 9.18924112687819 157.917191179971
"518" 9.68084819684736 125.517743680493
"519" 5.53213817812502 208.75925849654
"520" 8.62647549179383 578.844673175283
"521" 3.91508113406599 211.831548110533
"522" 8.27141257701442 222.242238077225
"523" 5.310723697301 192.578023552337
"524" 1.69782704836689 212.624554877842
"525" 2.19678853009827 216.672466153531
"526" 6.73367408826016 177.457989481235
"527" 3.65042235492729 223.0078034186
"528" 4.13473503384739 352.71831713251
"529" 6.17636730382219 177.614610828979
"530" 5.35637311148457 226.946135475532
"531" 7.86447340552695 219.6962051277
"532" 6.58417127397843 225.077735076657
"533" 5.06224406370893 200.448307648874
"534" 9.20832358766347 510.258377399887
"535" 7.37230369821191 196.570988506932
"536" 2.89440657151863 257.027559679133
"537" 5.79389982367866 222.926161179036
"538" 3.94976466987282 221.872618041194
"539" 7.10128045617603 186.458721426038
"540" 9.85024240519851 171.338297659883
"541" 5.37974136299454 218.184637649406
"542" 4.49713659193367 194.650098999349
"543" 5.45431414339691 213.580058998328
"544" 6.43898730445653 211.077539035637
"545" 8.81646192190237 164.21712984539
"546" 2.08665901026689 212.743661683575
"547" 2.24545767577365 207.381781681719
"548" 7.68674218538217 240.250857325352
"549" 7.77302089706063 166.230891656806
"550" 8.22173802205361 166.701420201952
"551" 7.48774856841192 155.17989289437
"552" 6.78072475758381 178.507082354085
"553" 3.77434169594198 199.695849001082
"554" 2.93868217500858 209.778420611498
"555" 1.01840701140463 212.932503534588
"556" 8.85839592758566 273.576403920655
"557" 7.55058649159037 193.015848307528
"558" 5.72582803689875 201.384273507721
"559" 1.83411382045597 213.492501468062
"560" 6.6586863072589 218.836049232037
"561" 9.15888221515343 246.907222342847
"562" 8.3759165846277 531.005131363103
"563" 9.64361792663112 185.226164001696
"564" 8.34750795527361 131.656789867949
"565" 7.58868290157989 250.003907889935
"566" 5.89936406631023 224.724005714867
"567" 8.60816920781508 155.245653519068
"568" 1.15981781063601 212.284289068181
"569" 9.20208563073538 222.912306119722
"570" 2.16155846277252 214.37440905572
"571" 6.88303389679641 201.997870534556
"572" 7.63144282437861 216.698712842956
"573" 1.85468959691934 214.321137953675
"574" 5.18409034842625 205.631667965456
"575" 6.29953838605434 212.864852343255
"576" 5.11839803517796 195.542010770585
"577" 1.09104679920711 212.655217631435
"578" 4.48277523601428 203.592930087854
"579" 6.35954897385091 232.185928632465
"580" 4.7233541526366 215.515183650598
"581" 4.85595112084411 211.823753457604
"582" 8.8046814922709 229.626903276145
"583" 4.55502284294926 218.952841098153
"584" 1.36738386400975 213.500073007652
"585" 9.03808311512694 221.525876014513
"586" 9.50381618458778 1158.99384236182
"587" 9.69217712478712 133.922703958324
"588" 6.91366829862818 214.382420666268
"589" 9.5253319432959 94.2524702211523
"590" 7.40620079147629 216.306106267549
"591" 2.08598240208812 212.8004675456
"592" 5.14656525314786 394.397792097923
"593" 2.65043183160014 213.125651180376
"594" 1.0908078562934 211.657101139748
"595" 3.32650103094056 267.078547209278
"596" 6.53357579093426 183.261186255101
"597" 8.33754712995142 224.64190801968
"598" 1.50648524984717 211.958942924046
"599" 7.76669981679879 207.924856173842
"600" 9.92789853364229 167.374561442826
"601" 2.80399344838224 214.691781036053
"602" 1.2189418990165 212.500239144244
"603" 1.23699380480684 212.538353383451
"604" 1.06049270858057 212.072020595927
"605" 6.32485423353501 216.497181568732
"606" 3.4267973524984 204.187230183862
"607" 8.89166245656088 205.021667406439
"608" 7.82818226679228 230.302390552267
"609" 7.36218533082865 199.697982818635
"610" 6.37640516553074 223.261487527542
"611" 8.89445859240368 119.133350954456
"612" 5.97618335182779 165.579546209144
"613" 8.18538031843491 245.854902027739
"614" 9.42914109257981 181.052192734962
"615" 7.26264253817499 199.865555337466
"616" 6.79673199448735 493.499618376534
"617" 7.91503357351758 182.96232195576
"618" 5.11076300987042 210.886031323631
"619" 9.08223165525123 185.618918071196
"620" 8.84188595670275 251.17796218657
"621" 9.30859866528772 138.244845952473
"622" 1.84007091447711 211.212371039777
"623" 4.93576735793613 196.675522140454
"624" 1.13218959514052 212.012108326599
"625" 7.73112272610888 179.5432669782
"626" 2.47362314676866 213.91274197595
"627" 7.34176671085879 231.425125634228
"628" 5.94750499492511 183.075173664563
"629" 2.31364365760237 213.297423177382
"630" 1.66206401144154 226.074419733991
"631" 9.84122570487671 394.19388459647
"632" 4.82371192192659 202.95758753656
"633" 9.68704917700961 210.795155071288
"634" 8.05825620703399 206.926304839717
"635" 3.57924841949716 218.201305119823
"636" 7.01906437543221 208.531193557753
"637" 4.89157248684205 222.974515166879
"638" 8.21070695971139 257.228014176248
"639" 8.41654241830111 213.338014966735
"640" 3.71569958585314 218.150468883571
"641" 4.1991631758865 195.953044879422
"642" 1.15222916658968 212.239687328055
"643" 1.49404851300642 213.063848197936
"644" 7.07031452073716 168.591384416166
"645" 9.39552047010511 229.871872880148
"646" 5.1872287131846 184.598723168226
"647" 4.59973896155134 210.23390130649
"648" 6.43689351761714 162.396619980214
"649" 1.81244098069146 211.609984258008
"650" 7.00988998846151 216.627595335909
"651" 4.0585035502445 216.94989690691
"652" 4.49261753703468 203.952008135412
"653" 4.0238109473139 211.59180495277
"654" 3.35061723529361 219.621001317688
"655" 1.99232270382345 231.306935113927
"656" 4.94640264776535 218.650019819243
"657" 9.07066303631291 189.926631637725
"658" 9.0638963363599 729.190178272214
"659" 9.89842482004315 231.902456012962
"660" 9.28442305629142 181.68283317925
"661" 3.08109736512415 216.359106820548
"662" 2.49364716559649 215.806474497494
"663" 4.11155338236131 213.189550210479
"664" 2.59311753860675 210.919814837153
"665" 1.83590463292785 212.483383426561
"666" 5.08447771146894 210.735125794741
"667" 4.22668138728477 212.231087076214
"668" 1.2280736619141 214.306059366201
"669" 8.18598528648727 211.955888142475
"670" 9.14105454622768 260.916165919482
"671" 6.61891296971589 248.355081869248
"672" 6.60015253745951 212.910967017216
"673" 3.46572414925322 203.912892289707
"674" 8.45332686766051 119.222334299199
"675" 8.03161875344813 656.88263461636
"676" 3.9889912432991 211.258087532557
"677" 4.71382565330714 205.98820633958
"678" 6.10293698101304 209.922608654806
"679" 6.78290893486701 211.188498721074
"680" 8.46909476350993 226.647804682521
"681" 2.59709451068193 212.699526120535
"682" 2.11465261597186 213.014541991356
"683" 5.43462175666355 201.569556141902
"684" 1.64658784354106 213.309902672314
"685" 2.7707086133305 208.266895470793
"686" 2.30466041574255 221.114922997296
"687" 6.24747944576666 164.569452866378
"688" 4.83084039529786 218.223545081247
"689" 4.97682075039484 216.223238163282
"690" 7.52346081100404 220.441448244176
"691" 9.63208343670703 161.390419761485
"692" 6.13599145202897 200.289584461811
"693" 5.93167394772172 229.384595348694
"694" 5.3554427139461 190.065560190506
"695" 8.22361445566639 187.413972735713
"696" 7.91191182797775 178.558693634635
"697" 2.97104401374236 250.093345460524
"698" 6.44109384226613 217.844043695893
"699" 2.89034152869135 216.527516853936
"700" 6.45359063963406 199.612346184466
"701" 4.2513007929083 210.627378381938
"702" 3.02671308792196 208.761281921738
"703" 1.19989211088978 210.90255010187
"704" 3.15064566605724 211.997243372198
"705" 1.03616124019027 211.592187999029
"706" 6.11284871981479 239.281738633451
"707" 3.49109800788574 203.546448269582
"708" 1.83147271419875 212.486633074509
"709" 7.73123692325316 197.967679146536
"710" 4.62357892771251 192.486047752058
"711" 9.19936936185695 213.200543100545
"712" 7.77300833677873 172.858287738437
"713" 5.96118660783395 444.071291997772
"714" 2.94609810574912 204.414242759436
"715" 5.66920555057004 225.525329977436
"716" 4.57131512113847 341.589746902274
"717" 3.51346437679604 204.474858167985
"718" 2.75950940162875 214.341453430567
"719" 2.05733453854918 213.16320651792
"720" 8.8262695511803 195.319065985996
"721" 6.78152269800194 240.172736359195
"722" 8.90310872066766 648.20912729594
"723" 2.84852417604998 218.333262717302
"724" 8.13824149873108 147.259558612882
"725" 9.13811252545565 507.41578231984
"726" 3.57896087830886 225.218523397164
"727" 3.69252301799133 204.602334115206
"728" 9.99152480834164 227.333320358858
"729" 6.9210795564577 317.127263281459
"730" 1.25540377921425 211.532798959444
"731" 7.19189478480257 228.732055136202
"732" 6.00098768319003 211.747366563918
"733" 6.4135018826928 214.183937775363
"734" 5.7209883176256 218.484424447738
"735" 6.09186451206915 202.51347065534
"736" 1.95243890536949 210.360942671
